id,belongs_to_collection,budget,popularity,revenue,release_year,release_day,outcome,en,EUR + AUS,ASIA + AFRICA,AMERICA,Paramount Pictures,other_companies,Warner Bros.,Universal Pictures,Twentieth Century Fox Film Corporation,Thriller,Romance,Action,Drama,Comedy,Friday,Monday,Saturday,Thursday,Tuesday,Wednesday,budget_year_ratio
1972,0,13000000,7.421245,114956699,2011,Friday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
1973,0,5500000,6.149295,5483299,2014,Saturday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2
1974,0,24000000,11.666172,43455230,1988,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
1975,0,24000000,11.184385,41895491,1991,Monday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
1976,0,24000000,8.407519,33208099,1969,Friday,FALSE,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3
1977,0,1500000,7.081404,3566225,2013,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1978,0,20000000,2.582818,21170563,2006,Friday,FALSE,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1979,0,1805000,12.90707,4905000,1953,Saturday,TRUE,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
1980,1,195000000,4.503505,1123746996,2011,Tuesday,TRUE,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
1981,0,75000000,6.303466,132274484,2011,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
1982,0,79000000,9.645543,173013509,2003,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1983,1,58000000,187.860492,783112979,2016,Tuesday,TRUE,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,5
1984,0,15000000,10.627364,73326666,1988,Monday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1985,1,45000000,8.279285,30353232,2012,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5
1986,0,6200000,1.077252,4820000,2010,Friday,FALSE,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
1987,0,6400000,12.203066,35057696,2011,Monday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
1988,1,9500000,10.359669,111584787,1967,Monday,TRUE,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
1989,0,10000000,8.406056,22896728,2008,Thursday,TRUE,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
1990,1,10668197,7.190986,66132626,1980,Friday,TRUE,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2
1991,0,14028136,4.737529,8362969,1986,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3
1992,0,63000000,63.869599,100853753,1999,Friday,FALSE,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5
1993,0,3000000,2.395067,7100000,1960,Sunday,TRUE,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1994,0,30000000,12.09096,29359216,1996,Thursday,FALSE,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4
1995,1,14000000,6.081401,72527595,1998,Friday,TRUE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
1996,1,500000,1.640271,5330000,2008,Friday,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1997,0,350000,1.553107,2400000,1985,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1998,0,60000000,5.460942,17800000,2006,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5
1999,0,42529154,4.691574,13022756,2006,Sunday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
2000,0,10000000,10.770928,50100000,1962,Tuesday,TRUE,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2
2001,0,25000000,16.816834,230698791,2016,Saturday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
2002,0,14833115,2.787833,5262047,1987,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
2003,1,8000000,12.137595,441306145,1973,Wednesday,TRUE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2
2004,0,23000000,7.06088,38505009,2006,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
2005,1,28000000,15.802306,333000000,1984,Wednesday,TRUE,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
2006,0,7000000,6.657792,79666653,1974,Friday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2
2007,0,8376800,12.237488,13000000,2008,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2
2008,0,12000000,3.223039,31179516,2004,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
2009,0,20000000,18.157166,23875127,1998,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2010,0,65000000,9.782014,17218080,1991,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5
2011,1,225000000,18.538834,662845518,2013,Wednesday,TRUE,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5
2012,0,14032043,0.765825,6029824,1986,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2013,0,5535969,6.997583,939101,2016,Friday,FALSE,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2014,0,15000000,6.557426,12000000,2001,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2015,0,45000000,6.287245,58620973,1996,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5
2016,0,50000000,9.092925,160602194,2014,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2017,0,5834653,9.046751,794452,2014,Saturday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2018,0,45920083,9.961184,59700000,2015,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
2019,0,18364499,5.439942,27734391,1990,Friday,FALSE,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2020,0,70000000,7.739633,154937680,2006,Monday,TRUE,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
2021,1,150000000,7.739904,301000000,2012,Tuesday,TRUE,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
2022,0,9430300,0.975702,28460702,1978,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2
2023,0,40000000,8.142089,129540499,2009,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4
2024,0,12000000,11.213913,87100449,2013,Friday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
2025,0,60000000,7.667874,95673607,2007,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
2026,0,2300000,1.970054,11100000,2008,Friday,TRUE,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
2027,0,25000000,7.857078,92991835,2007,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2028,0,13000000,1.296862,9789900,1996,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
2029,1,42529154,5.985236,6086508,2006,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
2030,0,4000000,10.936827,9304609,2002,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
2031,0,8000000,5.000657,18124262,2010,Friday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
2032,0,14829571,10.134408,25893810,1987,Tuesday,FALSE,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3
2033,0,4871891,8.283863,21700000,1974,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2034,1,90000000,12.980624,886686817,2009,Monday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
2035,0,30000000,6.793972,95714875,2009,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
2036,1,7810000,6.228255,20000000,1997,Saturday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2037,0,7500000,0.494047,10000000,2010,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
2038,1,5500000,10.517835,141195658,1965,Thursday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
2039,1,5000000,4.281103,7338987,2002,Saturday,FALSE,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
2040,1,35000000,9.576745,147934180,2001,Sunday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
2041,0,60000000,15.904834,204594016,2010,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
2042,0,80000000,8.772188,309492681,1996,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5
2043,0,18000000,6.108646,20275812,2013,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2044,0,60000000,6.710215,37000000,1994,Tuesday,FALSE,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,5
2045,0,60000000,10.776138,170268750,2004,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5
2046,0,47000000,5.507082,15691192,1990,Friday,FALSE,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,5
2047,0,37000000,13.081203,154026136,2010,Wednesday,TRUE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4
2048,0,4000000,14.171675,65046687,2016,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2049,0,24384389,1.132307,1884814,1993,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3
2050,0,16000000,5.857368,4409328,1991,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3
2051,0,32000000,7.177649,48814909,2000,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
2052,0,20000000,6.312206,18599102,2009,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2053,1,60000000,11.970205,223664608,1994,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
2054,0,65000000,5.627787,44806783,2012,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2055,0,3400000,0.40319,660537,1985,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
2056,0,9747927,5.916187,61801971,1979,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,2
2057,0,24384389,10.597116,23202734,1993,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3
2058,0,2500000,11.898793,6341684,2015,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2059,0,3000000,12.416635,4000000,1971,Tuesday,FALSE,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2060,1,35000000,13.492845,113374103,1995,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
2061,0,55000000,6.709803,141047179,1996,Saturday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
2062,1,4000000,7.959965,4100000,2009,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2063,0,13011944,8.260823,11576431,2003,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
2064,1,13039399,3.659745,6347072,1983,Friday,FALSE,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2
2065,0,500000,0.493342,500000,1999,Wednesday,FALSE,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2066,0,60000000,7.493615,73648228,1999,Wednesday,FALSE,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2067,1,14829571,5.952392,28061343,1987,Thursday,FALSE,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3
2068,1,1955345,0.02158,1334173,1983,Sunday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2069,0,32297723,8.685761,34585416,1996,Friday,FALSE,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4
2070,0,15000000,5.951492,19158074,2002,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
2071,0,17000000,2.972529,10000000,1963,Monday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
2072,1,40000000,14.767317,320170008,2016,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2073,1,7500000,3.782615,3956913,1993,Thursday,FALSE,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
2074,0,4300000,3.699552,3376375,2016,Thursday,FALSE,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2075,0,120000000,18.911961,325756637,2000,Wednesday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5
2076,0,6400000,9.57874,40084041,1986,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
2077,0,50000000,5.852263,26199517,2002,Sunday,FALSE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5
2078,0,27000000,11.15092,56308881,2006,Friday,TRUE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
2079,0,3000000,4.947043,14418922,1984,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2080,0,50000000,8.176147,106303988,2009,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5
2081,1,68000000,34.047399,698491347,2010,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5
2082,0,13039399,2.555585,694497,1983,Friday,FALSE,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
2083,1,16000000,15.133316,32155047,1988,Friday,TRUE,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
2084,0,4500000,4.31583,10400000,1956,Wednesday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2085,0,7500000,11.791591,231411584,2007,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2
2086,0,60000000,12.149946,56359980,2001,Thursday,FALSE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5
2087,0,35000000,13.349518,36779296,2000,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4
2088,0,1821052,11.046411,1300000,1951,Friday,FALSE,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2089,1,37000000,6.695229,95404397,2011,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
2090,0,15000000,7.665431,1914166,2004,Sunday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2091,0,58000000,0.393865,44000000,2013,Friday,FALSE,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
2092,1,50000000,19.638605,549368315,2012,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5
2093,0,14000000,2.308846,6856989,2005,Saturday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2094,0,46038902,9.449103,3295624,2016,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5
2095,0,100000000,11.913405,268426634,2013,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2096,0,25000000,11.556484,82466670,2005,Wednesday,TRUE,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
2097,0,1900000,0.653271,240093,2000,Sunday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2098,0,18000000,12.682927,6212282,2016,Thursday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3
2099,0,22000000,11.654349,424208848,1990,Friday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2100,0,19000000,8.132811,6928068,2011,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3
2101,0,37000000,8.451297,26250020,2015,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4
2102,0,18000000,7.471655,41382841,1986,Sunday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
2103,1,25000000,6.497591,14048372,1996,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
2104,0,85000000,10.175503,78382433,2002,Wednesday,FALSE,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,5
2105,1,2500000,3.084426,15014674,1979,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
2106,0,28000000,7.058599,14010832,2001,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
2107,0,175000000,12.319595,331926147,2015,Saturday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2108,0,500000,8.398158,150277,2002,Sunday,FALSE,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2109,1,132000000,22.201607,373552094,2014,Saturday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
2110,1,30000000,8.205448,212385533,1995,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4
2111,0,16663352,3.444266,19131000,1989,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
2112,0,24000000,6.253084,68729358,2009,Saturday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
2113,0,70000000,9.353499,56702901,1998,Thursday,FALSE,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
2114,0,6400000,7.950488,18800000,2012,Friday,TRUE,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2
2115,0,30000000,9.591425,51148651,2010,Thursday,FALSE,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4
2116,0,43000000,13.802674,56681566,2005,Thursday,FALSE,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4
2117,1,7500000,3.606688,30399676,1992,Wednesday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2
2118,0,125000000,14.924487,362637473,2014,Thursday,TRUE,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
2119,0,120000000,7.134168,93945766,2008,Friday,FALSE,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5
2120,0,1202007,6.360746,2948386,1945,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2121,0,23600000,11.063029,102391382,2009,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
2122,1,22000000,28.176992,40120144,2017,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2123,0,135000,0.588872,10474,2010,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2124,0,1200000,1.472463,2861020,2013,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2125,0,500000,5.85469,8679814,2003,Sunday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2126,0,2500000,6.357321,3200000,1987,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2127,0,35000000,12.201954,41954997,1997,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4
2128,1,3500000,0.884241,2294357,2010,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2129,0,30000000,12.199047,160638883,1994,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4
2130,0,25000000,5.282976,19829957,2010,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
2131,0,40441519,3.724207,8887603,2012,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4
2132,1,3500000,14.56965,28215918,1995,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2133,1,13802633,11.457485,49364621,1985,Thursday,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
2134,0,16663352,5.072902,3960327,1989,Friday,FALSE,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
2135,1,40106267,1.218959,8910819,2010,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4
2136,0,12500000,6.82647,75993061,2011,Saturday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2137,0,2000000,7.659357,5967038,2005,Sunday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2138,0,4317946,12.452985,14624826,2011,Thursday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2139,0,8000000,6.712894,3453043,2010,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
2140,0,1800000,0.474578,532269,2013,Thursday,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2141,0,21580041,10.854598,25966555,1992,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
2142,1,25000000,13.018491,50671850,1998,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
2143,0,18000000,7.536295,12000000,1981,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
2144,0,55000000,17.618057,192330738,2014,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2145,0,6600000,8.151346,1851517,2014,Wednesday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
2146,0,32745300,17.958512,12173470,2017,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,4
2147,1,97250400,9.671944,132900000,2008,Sunday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2148,0,90000000,13.116461,201596308,2008,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5
2149,0,950000,0.820911,1500000,1973,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2150,1,23000000,5.810716,90614445,1976,Wednesday,TRUE,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
2151,0,31000000,5.443097,74134790,1989,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4
2152,1,3600000,13.520764,5923044,1987,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2153,0,6000000,3.554491,3661757,1983,Friday,FALSE,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2154,1,7500000,1.824275,396003,1991,Saturday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2
2155,0,47000000,10.642824,30002758,2002,Wednesday,FALSE,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5
2156,0,10000000,6.435926,33697647,1983,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2157,0,4000000,6.430591,44349000,2014,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2158,0,6000000,3.189566,7500000,1972,Thursday,FALSE,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2
2159,0,25000000,3.240624,3052000,1970,Monday,FALSE,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
2160,0,70000000,13.842333,86658558,2007,Wednesday,FALSE,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,5
2161,0,15000000,6.259433,11300653,1994,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
